1.3354,0.1537,1
0.5077,5.1688,1
0.7981,0.8487,1
1.5588,0.0733,1
0.0037,0.1949,1
0.0273,0.2669,1
0.0844,0.9853,1
0.1769,0.1386,1
0.0005,0.1105,1
0.2867,0.1965,1
2.6234,1.1809,1
0.7464,0.0784,1
0.1651,0.3332,1
0.3966,0.0441,1
0.0585,0.1267,1
0.0130,0.0193,1
0.0423,1.4956,1
0.1096,0.0074,1
0.1445,0.6002,1
0.1583,0.5441,1
1.3186,0.0795,1
0.0838,0.0603,1
0.2099,1.0176,1
3.5699,0.7362,1
1.0450,0.3974,1
2.6494,0.0003,1
0.0985,0.2866,1
1.1834,0.0037,1
0.2025,0.0324,1
0.8202,0.0088,1
0.0071,0.2155,1
1.0789,0.0264,1
0.0769,0.1391,1
0.5113,0.4721,1
0.1728,0.0605,1
0.0044,0.0799,1
0.0099,0.0003,1
1.9359,0.0015,1
0.0801,0.2938,1
0.5136,0.5667,1
0.4156,0.4208,1
0.0093,0.0009,1
0.3495,0.1066,1
0.8554,0.2722,1
1.0040,0.0316,1
0.1521,0.0175,1
0.0088,0.2538,1
0.0721,0.3419,1
0.8590,0.0213,1
0.0296,0.7920,1
0.4231,0.3064,1
0.0009,1.4407,1
1.0784,1.3135,1
0.9559,1.7409,1
0.0441,0.5113,1
0.0786,0.5416,1
0.0116,0.0055,1
0.2637,1.4855,1
0.1141,0.0597,1
0.0555,5.5357,1
0.0992,1.2746,1
0.0460,0.2077,1
1.2815,0.6765,1
0.4050,0.0036,1
0.0608,1.0558,1
0.0337,0.6293,1
0.6258,0.3833,1
0.0005,0.0997,1
0.4091,0.0900,1
0.1264,0.0161,1
2.6243,0.4809,1
0.0717,0.0649,1
0.0052,0.1099,1
0.0261,0.0782,1
1.1322,0.0369,1
0.7331,0.2796,1
3.3415,0.3753,1
0.3456,0.2833,1
0.4099,1.1339,1
0.3572,0.0314,1
0.2389,0.0407,1
0.1903,0.3216,1
0.4966,0.2269,1
0.1841,1.4384,1
0.4766,1.4423,1
0.3307,0.1377,1
0.0122,0.1590,1
0.0016,0.4497,1
0.0647,0.7096,1
0.1904,1.0852,1
0.6563,0.1885,1
0.1522,0.8130,1
0.2703,0.2588,1
0.0014,0.3325,1
0.0269,0.5636,1
0.0098,0.0092,1
0.2416,0.0142,1
0.0014,0.6568,1
1.8429,0.3242,1
0.0138,0.2577,1
0.0474,0.2251,1
0.3952,0.6457,1
0.3176,0.0450,1
0.1693,0.0302,1
0.0639,0.5125,1
0.0865,0.2598,1
0.5020,0.0202,1
0.0272,1.6552,1
0.5621,0.5435,1
0.5472,0.0086,1
0.8036,2.5405,1
0.7874,0.5107,1
1.1458,0.2638,1
0.2989,1.0813,1
0.6534,0.2802,1
0.1010,1.9204,1
0.9383,5.2900,1
0.0006,0.0876,1
0.0068,0.0730,1
1.1702,0.5766,1
0.9064,1.6501,1
0.0357,0.0079,1
1.2481,0.2192,1
0.4992,0.1139,1
2.5226,0.0056,1
0.0056,2.4786,1
0.3258,0.8314,1
0.1341,0.0055,1
0.0230,0.1119,1
0.0056,0.1078,1
0.0063,2.3159,1
0.1192,0.0046,1
0.7153,0.0666,1
0.0007,0.8640,1
0.0500,0.3528,1
0.5873,0.0681,1
0.1544,0.0527,1
3.2267,2.8629,1
0.1054,0.0199,1
0.0007,0.1391,1
0.8017,0.1577,1
0.5867,0.7534,1
0.0794,0.2659,1
0.4905,0.0116,1
0.3060,0.1068,1
0.0630,0.7410,1
0.1757,0.0006,1
0.1301,0.0949,1
0.0011,0.0576,1
1.3435,0.2483,1
0.4010,0.0439,1
0.3294,0.5229,1
0.0464,0.8923,1
0.0930,0.2548,1
0.7239,0.0037,1
0.0374,0.0529,1
0.0034,0.3811,1
1.7062,0.4717,1
0.2984,0.0835,1
0.1332,0.3271,1
0.6821,1.9006,1
0.0693,0.1504,1
1.2411,0.0010,1
1.8563,0.0001,1
0.0043,0.0780,1
0.8886,0.2567,1
0.0059,0.6762,1
0.0172,0.6139,1
1.9736,0.0019,1
0.2554,0.0009,1
0.0018,0.1854,1
0.0089,0.6834,1
0.6238,0.2584,1
1.4827,0.4699,1
0.2665,2.2473,1
0.2971,0.3201,1
1.8231,0.1544,1
0.0011,0.0077,1
1.3222,0.2608,1
0.0465,0.0010,1
0.1268,1.0605,1
0.3511,0.0064,1
0.0233,0.4562,1
0.0029,0.0193,1
0.5233,0.1809,1
0.2112,1.0979,1
2.5254,0.1996,1
0.0094,0.6992,1
1.0610,0.5099,1
4.2881,0.6848,1
0.1284,0.2358,1
0.3264,0.3074,1
2.5052,0.2356,1
0.0408,0.4731,1
0.1388,0.0468,1
0.3753,0.1639,1
0.0208,0.5076,1
0.7593,0.0098,1
0.0949,0.4141,1
0.0374,0.8162,1
0.0009,0.3615,1
0.0204,0.4025,1
0.0478,0.0983,1
0.8554,0.0001,1
0.0008,0.0452,1
0.2492,0.1398,1
0.5518,0.3187,1
0.2077,0.3620,1
0.0462,0.0507,1
0.0436,0.0615,1
0.0869,0.0368,1
0.0079,0.2763,1
0.6178,0.8808,1
0.0050,0.7056,1
0.0015,1.3202,1
0.0972,0.3107,1
0.4220,0.4291,1
0.0802,0.5568,1
0.0568,0.4589,1
2.6328,0.5669,1
1.6543,0.0068,1
2.7909,0.0712,1
0.1438,0.4194,1
0.5369,0.1467,1
0.5965,0.2351,1
0.4413,0.1384,1
0.0032,0.0331,1
0.2294,0.0513,1
0.0665,0.2417,1
0.6915,0.7375,1
0.0001,0.0010,1
0.6154,0.8192,1
0.1205,0.0032,1
0.4632,0.1672,1
0.2535,0.9935,1
0.6585,0.0851,1
0.6874,0.2397,1
0.0837,0.1272,1
0.0901,0.5326,1
0.1307,0.3876,1
1.2317,0.0086,1
0.1278,1.7140,1
0.0015,0.0416,1
0.0956,0.0001,1
0.7480,0.0890,1
0.2935,0.0036,1
0.0298,0.6386,1
0.3584,0.2909,1
0.0933,1.3639,1
0.6152,0.8283,1
0.1377,0.0119,1
2.8725,0.0424,1
0.0023,0.0122,1
0.4756,0.1400,1
0.6303,0.2974,1
1.1471,0.0168,1
0.7862,0.0218,1
1.9927,0.9804,1
0.6578,0.3301,1
0.7695,0.8495,1
2.3575,0.2718,1
0.0158,0.5132,1
0.6381,1.5493,1
0.0729,0.1150,1
0.3701,0.0821,1
0.8359,0.0858,1
3.2945,0.2575,1
0.1661,0.0324,1
0.1921,0.0209,1
2.8060,1.3529,1
2.0507,0.0072,1
0.0390,0.6604,1
0.6571,0.5887,1
0.3286,0.4393,1
0.2335,0.5668,1
0.9100,0.8906,1
1.3648,0.2358,1
0.0042,0.0081,1
0.0469,0.1327,1
0.0101,0.1833,1
0.0108,0.1299,1
0.0416,0.8966,1
0.3959,0.6581,1
0.1011,0.0116,1
0.6895,1.0033,1
0.2747,0.1246,1
0.7797,0.0272,1
0.1818,0.9343,1
0.9907,0.9671,1
0.0082,1.1787,1
2.5519,0.1603,1
2.3763,0.2769,1
0.0070,0.0615,1
0.3817,0.0651,1
0.6439,0.2119,1
0.0224,0.0005,1
0.9326,0.5211,1
0.2331,0.1090,1
0.0051,0.0073,1
0.1118,0.3258,1
0.7092,0.1475,1
0.1466,0.2019,1
0.5602,1.3651,1
0.0025,1.0651,1
0.0958,1.0487,1
0.2798,1.9623,1
1.6124,0.2340,1
1.3694,0.0395,1
2.2536,0.3191,1
0.1692,0.4529,1
0.2558,0.0741,1
0.0068,1.3307,1
1.0740,0.0652,1
0.1230,0.2467,1
0.5910,2.0560,1
0.0016,0.0467,1
0.7968,0.3612,1
0.0101,0.4316,1
0.0026,0.3791,1
1.0492,1.1416,1
0.7842,0.0000,1
0.1829,1.1405,1
0.7196,1.0827,1
0.1336,0.0012,1
0.0060,0.0066,1
0.1011,0.3445,1
2.0456,0.0308,1
0.2012,0.7993,1
0.2598,0.3663,1
0.0492,0.0473,1
0.0702,0.2073,1
4.9118,3.0498,1
0.8284,0.0314,1
4.5579,0.3402,1
0.0288,0.0917,1
1.2911,0.1675,1
0.0108,0.0271,1
0.1179,0.0026,1
0.0217,0.0040,1
0.0251,0.5464,1
0.0715,2.1578,1
0.3351,0.3063,1
1.4715,0.0091,1
0.3697,2.7648,1
0.7487,0.0860,1
0.5009,0.4340,1
0.1094,0.7136,1
0.7701,0.5463,1
0.5236,0.5218,1
3.1363,0.0667,1
0.8893,0.0289,1
0.0361,0.3343,1
0.0353,0.1515,1
0.9192,0.0631,1
0.0738,0.1599,1
2.7518,0.6494,1
0.7158,0.0228,1
0.2237,0.2379,1
0.0106,0.4310,1
0.8461,0.5255,1
1.7887,0.2014,1
0.3259,1.9382,1
0.0304,0.1639,1
1.9868,1.2654,1
0.0532,0.0053,1
0.5060,0.0713,1
0.9128,0.0086,1
1.1838,0.0087,1
0.8600,0.0084,1
0.2956,0.6140,1
0.0917,0.4174,1
0.0121,0.7968,1
0.0028,0.1630,1
0.0716,0.0430,1
0.7550,0.0437,1
0.1119,0.0474,1
0.0235,0.5744,1
0.0121,0.0047,1
0.8224,2.4476,1
0.1169,0.1110,1
0.0776,0.8573,1
1.2022,0.0356,1
0.0086,1.3458,1
0.8310,0.0006,1
1.0197,0.8097,1
0.5643,0.4055,1
0.1022,0.5905,1
0.1826,0.0119,1
1.9977,0.7170,1
0.5228,1.6668,1
0.0030,0.3462,1
0.0006,0.6699,1
0.2790,0.2919,1
0.4737,0.0000,1
0.0002,0.6670,1
0.0000,0.0872,1
0.0298,0.1752,1
4.2683,0.0027,1
0.5879,0.1684,1
0.0270,0.0725,1
0.1566,0.2925,1
0.2618,0.3406,1
0.0134,0.7745,1
0.0010,0.2529,1
0.3459,1.4130,1
0.0119,0.8459,1
0.2361,0.1810,1
0.3525,0.8738,1
0.3236,0.4157,1
0.6073,0.1231,1
0.2429,0.0054,1
0.8697,0.2095,1
0.3309,0.5145,1
0.0347,0.9109,1
1.1687,0.0226,1
0.0257,1.6671,1
0.2586,0.7762,1
0.0140,0.5506,1
0.5204,0.0609,1
0.9965,0.3693,1
2.4352,0.4933,1
0.2008,0.6283,1
0.0014,1.0631,1
0.4308,0.2339,1
0.0408,1.1008,1
2.6716,0.1343,1
0.0391,0.3409,1
0.0330,0.1868,1
1.1690,0.0000,1
0.2304,0.7219,1
0.9451,0.1419,1
2.7159,0.0081,1
3.3436,0.0006,1
1.9847,1.5563,1
0.7393,0.0070,1
0.6612,0.0994,1
0.0920,0.0690,1
1.2178,0.0141,1
0.5494,0.0002,1
0.1746,0.0694,1
0.0433,0.2973,1
0.1599,0.0822,1
1.5362,0.3012,1
0.8907,1.1492,1
0.0002,0.0041,1
0.0938,0.3535,1
0.0717,0.0278,1
0.4588,1.5134,1
0.3476,0.0821,1
0.0107,0.9645,1
0.0426,0.0031,1
0.1571,0.3956,1
0.0841,0.0540,1
0.0186,0.2356,1
1.0698,0.5289,1
0.0772,0.0240,1
0.8587,0.7292,1
0.7443,0.0555,1
0.4158,0.0112,1
0.0166,1.2739,1
0.0029,0.6521,1
0.1653,0.5758,1
0.0077,0.5732,1
0.3417,2.5190,1
5.0673,0.5360,1
0.0012,0.0019,1
0.1882,0.4015,1
0.1891,1.2840,1
0.8037,0.0153,1
2.9072,3.4348,1
0.0112,0.0015,1
0.0773,0.0058,1
0.0043,0.2442,1
0.0976,0.1044,1
0.1872,0.1226,1
0.0502,0.0302,1
0.1254,0.4776,1
0.2851,0.1059,1
1.2757,0.1017,1
0.1536,0.0700,1
0.7708,0.2763,1
0.0789,0.1623,1
0.0002,1.0393,1
0.0308,0.0001,1
0.0833,0.0275,1
0.3930,0.2692,1
0.8564,0.0017,1
0.3439,0.1540,1
0.4948,0.0147,1
1.9318,0.0090,1
0.3400,0.0313,1
0.3672,0.0027,1
0.6497,1.3329,1
4.0049,0.0220,1
0.0902,0.0046,1
0.0160,0.0617,1
0.2591,0.2233,1
0.0466,1.3265,1
0.2565,0.0192,1
0.1724,0.0101,1
0.9436,0.3810,1
0.0088,0.0014,1
2.5850,0.0937,1
0.1435,0.1048,1
0.8780,0.1289,1
0.0792,0.5596,1
0.0002,0.2420,1
1.9908,0.4200,1
0.0039,0.3043,1
0.0036,0.1319,1
0.1266,0.1078,1
0.0849,0.4698,1
0.6491,0.0036,1
0.4642,0.2085,1
0.5116,0.2922,1
0.2657,0.3091,1
1.2938,1.4333,1
0.0012,0.0428,1
0.2298,3.4965,1
0.1606,0.2656,1
0.1649,2.4124,1
0.1941,0.8118,1
0.0009,0.0403,1
0.1254,0.1652,1
0.1392,1.0244,1
0.2336,0.2304,1
0.6676,0.2233,1
0.2645,0.1398,1
0.0041,0.7117,1
0.2622,0.0497,1
0.2134,1.7406,1
0.7449,0.2662,1
0.7985,1.8281,1
0.1397,0.3647,1
0.6424,0.0020,1
0.0004,1.5464,1
1.3533,0.0819,1
0.0178,0.2211,1
0.1277,1.1978,1
0.0002,0.8654,1
0.1234,0.0159,1
0.1340,0.0013,1
0.5964,0.0144,1
0.3841,0.0037,1
0.2352,1.6463,1
0.6652,0.1145,1
0.0135,0.0052,1
3.1456,0.0927,1
0.3800,0.0888,1
1.2176,0.0761,1
0.8224,0.1389,1
0.5753,0.4341,1
1.3044,0.0066,1
0.2964,0.0666,1
0.2263,0.4613,1
0.3802,0.1264,1
0.0063,0.0957,1
2.3833,0.1310,1
0.7815,0.0837,1
0.1303,0.0108,1
0.1993,0.1069,1
0.1568,0.0100,1
0.6357,0.0882,1
0.0228,0.9194,1
0.0009,0.5289,1
0.4359,1.2171,1
0.0613,0.0016,1
0.4456,0.3675,1
0.0147,0.2878,1
0.2607,0.5909,1
0.4317,1.0698,1
1.0298,0.8471,1
0.4172,0.7487,1
0.0166,0.5583,1
1.2743,0.0133,1
0.2984,0.4894,1
0.5971,0.6860,1
0.0032,0.0280,1
0.0000,0.3349,1
0.4577,0.3369,1
0.0554,0.0512,1
0.6608,0.2642,1
1.5226,0.1192,1
0.0874,4.1905,1
0.7337,0.2824,1
1.2832,0.0074,1
0.1183,0.4700,1
0.2370,0.4311,1
0.0034,0.7632,1
0.0032,1.2945,1
0.0241,0.0118,1
0.3712,1.3482,1
0.0001,0.0733,1
0.4558,0.2524,1
0.3063,0.4203,1
0.8625,0.8672,1
0.0196,0.1782,1
0.5172,0.3364,1
0.2267,0.2523,1
0.1117,0.2435,1
3.1357,0.6247,1
0.4072,0.1298,1
0.0700,0.0025,1
1.6120,0.4195,1
2.0105,0.0332,1
0.0199,0.0502,1
0.3847,0.0362,1
0.1381,1.5091,1
0.1148,0.0755,1
1.2147,0.1174,1
0.4049,0.1784,1
0.0730,0.5882,1
0.0243,0.0381,1
0.3850,2.2720,1
0.0115,0.3027,1
0.0100,0.6312,1
0.8465,1.1180,1
1.8870,0.1712,1
0.0002,0.4464,1
1.7468,0.0217,1
0.0010,0.2002,1
1.7830,0.0008,1
0.8524,5.4377,-1
6.5006,3.7518,-1
6.0074,2.7354,-1
7.2170,5.0529,-1
2.9686,3.2911,-1
4.3806,2.8624,-1
6.7793,0.9906,-1
1.5839,3.2064,-1
5.8508,2.0217,-1
3.7065,8.6092,-1
4.0875,3.0653,-1
3.2181,0.6827,-1
9.2443,6.7741,-1
1.9685,2.7082,-1
4.4149,3.0522,-1
1.9513,5.8390,-1
1.9623,5.7480,-1
5.6676,6.9177,-1
5.1934,1.9605,-1
1.7534,9.1608,-1
2.6401,1.9772,-1
4.1075,4.6698,-1
2.0316,4.0265,-1
10.5761,5.8278,-1
4.0656,5.2161,-1
4.8681,2.5904,-1
5.4732,3.0116,-1
6.1539,3.0780,-1
3.6897,5.9634,-1
1.9901,3.6165,-1
11.6205,0.2087,-1
1.5263,2.1372,-1
4.6467,12.1621,-1
7.0036,5.9773,-1
2.5811,4.3480,-1
7.3959,6.1903,-1
5.6362,2.7571,-1
3.3625,1.5135,-1
2.3838,5.2758,-1
4.5918,2.2287,-1
9.7431,4.1837,-1
0.4485,0.8128,-1
1.5833,1.6972,-1
3.2867,4.8410,-1
2.1190,6.1134,-1
1.2568,4.3711,-1
0.5706,5.1931,-1
1.3913,0.8433,-1
8.3796,4.6370,-1
1.7299,1.1357,-1
2.6589,4.7239,-1
4.6425,1.4662,-1
3.5109,1.0582,-1
5.5117,1.7283,-1
2.8091,1.0384,-1
1.4535,0.2515,-1
5.1750,6.8084,-1
2.1786,2.4659,-1
7.6592,4.8946,-1
3.1953,0.5525,-1
4.9486,6.6768,-1
4.2224,1.6736,-1
1.9014,1.8881,-1
3.6054,3.9711,-1
1.2256,7.1052,-1
5.9143,2.7109,-1
5.0708,1.6250,-1
1.9562,3.5790,-1
1.3582,6.5962,-1
1.1501,1.3767,-1
4.8063,4.4412,-1
4.8412,2.8528,-1
1.2199,4.5411,-1
0.7689,0.5794,-1
4.5709,2.0889,-1
5.5784,4.5226,-1
2.4514,5.5074,-1
3.5366,1.6693,-1
5.5596,0.4339,-1
4.4941,2.4202,-1
2.0261,0.6213,-1
3.6425,3.2367,-1
3.0210,3.8281,-1
1.4636,0.0507,-1
1.2596,1.3913,-1
7.7080,7.9636,-1
2.0990,2.2091,-1
0.5417,1.5813,-1
3.8606,1.8076,-1
5.2178,2.4595,-1
11.7969,3.5281,-1
4.8056,2.9808,-1
2.6557,6.1730,-1
1.7211,1.8490,-1
5.0788,2.0324,-1
1.8638,3.4884,-1
2.4018,4.3540,-1
9.0385,1.1661,-1
5.4547,4.6410,-1
2.1680,2.4778,-1
2.0710,3.5459,-1
6.1098,0.6777,-1
3.9355,2.0333,-1
2.5847,1.1850,-1
3.3429,5.1717,-1
6.7345,2.9298,-1
10.0194,7.2436,-1
0.5296,4.6282,-1
4.9864,5.3464,-1
5.0979,0.9514,-1
3.7522,5.7479,-1
8.7973,5.7010,-1
5.2913,2.0713,-1
4.0419,10.9774,-1
3.7073,4.5663,-1
1.8368,5.3059,-1
1.6902,1.6119,-1
6.4706,1.8493,-1
1.8815,4.2651,-1
1.2445,4.2978,-1
3.5652,2.4680,-1
2.7798,2.6112,-1
1.6097,0.9615,-1
12.4303,0.9133,-1
5.3904,5.5499,-1
7.7132,12.2951,-1
7.2382,6.7228,-1
12.3469,8.3294,-1
0.7598,1.7030,-1
3.5476,5.4575,-1
1.6169,0.8720,-1
3.1941,4.9755,-1
4.5483,2.1028,-1
2.2155,2.8872,-1
6.9876,4.1591,-1
8.0170,6.9340,-1
3.8686,9.5684,-1
2.5129,3.5225,-1
3.6062,3.8118,-1
0.9438,5.1367,-1
0.8118,10.7755,-1
0.8623,0.8058,-1
1.5468,3.8350,-1
1.2897,0.3641,-1
3.2358,1.2692,-1
5.4956,2.5206,-1
3.9010,1.8390,-1
2.2424,4.0844,-1
0.4161,6.1726,-1
6.5783,3.7287,-1
0.9051,4.3798,-1
0.5327,1.9326,-1
4.3609,1.1028,-1
