0.0092,1.5565,1.3218,0.6093,-1.2634,-1.3058,0.7443,0.2470,-0.4752,0.3625,1
2.0933,-2.1832,1.3789,-0.2940,-0.5542,-0.3290,0.3424,-0.8815,0.6154,-0.4595,1
-1.9594,1.6676,-2.8506,-1.2157,1.2700,0.7643,-1.0081,1.3338,0.9023,-0.5395,1
2.3449,-0.0261,1.8042,-1.3185,-0.7020,-1.5747,0.2021,0.1525,2.5499,-1.7806,1
0.5605,0.2440,1.5176,0.3923,0.4802,0.3281,0.9270,-0.3420,1.4879,-0.8688,1
-0.7180,-0.0771,0.0057,0.6797,0.2504,0.5970,-1.1879,-0.3197,0.7301,-1.9478,1
-0.2025,0.8477,0.0278,0.4075,0.1261,-0.0192,0.2464,-0.5836,1.2597,-0.6871,1
1.4671,0.4168,0.2455,-0.4217,-0.5220,-0.5338,-2.2582,-0.5500,-0.6387,-0.8454,1
-0.5638,0.0592,-0.1731,-0.2948,0.5204,0.8530,-0.0062,-0.5728,-0.0969,0.1191,1
-0.2420,-0.7328,-0.6921,0.1893,-1.0109,0.0989,2.1421,-0.4492,1.0062,0.6368,1
-0.6524,-1.6431,0.6602,0.5393,1.9913,-3.9914,0.6356,-0.1652,0.7527,-0.3035,1
-0.2677,1.3052,0.1039,0.2938,2.2243,-0.9647,-0.6872,-0.8969,1.1460,-0.4181,1
-0.5252,-0.5657,-0.2283,-0.9297,1.3270,0.3079,0.7190,0.6138,1.9764,-0.8398,1
0.5865,-1.3018,2.0875,0.5674,0.8597,2.0189,-0.1058,-0.5314,-0.0218,0.0211,1
-0.6760,-0.4689,-0.1670,0.7315,0.7036,-1.6930,0.3682,-2.1151,0.2139,1.0435,1
0.9056,1.3581,-0.8079,-0.8821,0.6394,0.1034,1.2418,0.4854,-0.7926,0.6702,1
0.9081,1.5487,0.6098,-0.8472,-1.2051,1.0454,2.0710,-0.3473,-0.7827,-0.1136,1
-2.0557,-1.2815,1.8415,0.5637,-0.1531,-0.2342,-0.8358,0.3924,-1.1443,0.0539,1
2.0066,0.2827,-0.8611,1.0062,-1.2611,-0.7561,-0.3964,-0.5573,0.3554,-0.6994,1
-0.0894,1.8741,1.0008,0.2424,0.0007,-0.3190,2.4859,0.5856,-1.9162,1.7904,1
0.4279,0.0411,0.2028,-0.7348,1.5176,2.0461,0.6879,-1.3622,-0.2195,0.7614,1
-2.3849,0.3476,-0.1450,-0.2851,0.7107,-0.2783,0.3186,0.3344,-1.9940,-1.5767,1
0.7246,0.2102,-0.2509,2.0290,0.2307,0.3382,0.9089,-1.0460,-0.1398,-0.0425,1
-2.7162,1.2812,0.3054,0.8295,-0.3800,1.1385,-1.0370,0.1380,0.3841,0.8035,1
1.2422,0.1854,-0.6637,-0.2778,0.6031,-0.6284,0.2975,-0.3812,-2.0672,0.4159,1
-0.6964,-0.2549,-0.7145,-0.1579,0.5795,0.1474,0.8618,-0.3017,0.7929,0.6877,1
-0.6257,0.8664,0.4015,0.3016,0.5670,0.7944,-0.0256,-0.3650,-1.2498,-0.9024,1
-1.2581,1.5030,-0.5045,0.6352,0.4384,-0.8773,1.2307,0.4982,0.3666,0.6826,1
-0.1831,0.9212,-0.9627,-1.1013,-1.5693,-0.8025,-0.2144,-0.0068,0.6578,-0.7586,1
0.6135,-0.3081,-1.2703,-0.4450,-1.1187,-2.5710,0.4485,0.9787,-0.1607,0.1557,1
1.4284,-0.6305,1.4707,0.1894,-0.3886,1.4313,0.8945,0.7860,-0.2731,-2.0517,1
0.2074,0.0226,0.8850,0.2879,1.2993,-0.2569,-0.1649,-0.2132,-0.5912,0.8018,1
1.6600,1.0997,0.7453,-0.0442,-0.4313,-0.6018,-0.0824,-0.6389,-0.6802,0.3648,1
-0.7673,-0.5735,0.7568,-0.1332,-0.1042,-0.9272,-0.7198,0.2255,-0.8348,-0.6073,1
0.1468,1.3940,-0.9075,-0.7219,-0.0090,0.0063,-0.8809,-0.0996,0.8711,-0.7763,1
-0.7593,-1.0219,-1.3333,-0.1950,0.5443,0.2233,-0.5689,0.4182,-0.7443,0.1313,1
-0.5540,-0.0701,-0.4092,2.5154,-0.1758,-1.2786,-2.5644,1.3736,-0.5605,-0.6235,1
-0.4436,1.6864,0.7011,0.4416,1.4155,0.2852,0.3821,0.1833,-0.6111,-0.5930,1
-1.0578,0.2332,0.7349,1.8730,-0.6225,0.4228,-0.8223,-0.5049,-1.5862,2.2630,1
1.2257,-0.4914,-0.9749,0.4471,0.7762,0.4361,-0.1759,1.4937,-1.3257,-0.2937,1
-1.2801,1.1689,-1.1392,0.0536,-0.2187,-1.4983,-0.4135,-1.6929,0.9051,1.0322,1
-0.8702,-0.3246,1.7605,0.3537,-0.6995,-1.5943,-0.7959,2.4138,0.5257,-0.3325,1
-0.7603,0.2922,-0.5342,-1.1253,0.7031,0.0401,-0.7045,-0.6948,1.2845,0.3579,1
1.5477,0.6726,1.2184,-0.2086,0.1942,0.6456,-2.3456,0.3195,-1.0796,0.4034,1
0.3807,-0.8976,-0.0648,-0.6151,-0.6756,0.1348,0.0639,-1.3747,-0.3478,0.4691,1
-0.3589,0.3857,1.0369,0.5818,0.5987,-0.4026,-0.1506,2.0801,1.2005,1.4741,1
1.8203,1.3713,-1.0620,-0.0067,-0.8388,-0.6703,-1.0470,1.5459,-0.2515,0.3080,1
-0.0690,0.2939,2.3533,1.3503,0.7510,-0.8948,-0.8864,0.9860,0.8992,-1.7292,1
-0.0965,0.4989,-1.1084,0.7611,1.0072,0.2362,-1.6857,-0.1988,-1.0893,0.5377,1
0.4591,-1.1171,-0.3809,1.9130,0.5757,0.2061,-0.2403,0.3873,-0.4211,0.5152,1
-0.6923,-0.1135,-0.1900,0.6200,1.1379,-1.4580,-1.7812,1.4824,1.1029,-0.5182,1
0.1551,0.8635,-0.2223,-0.4767,-0.5444,-0.3033,-0.0252,1.7953,1.4791,0.0361,1
-0.3163,-0.1786,-1.1270,0.2116,-1.3393,1.1128,-0.7446,2.2622,1.8336,2.3232,1
0.9727,0.4877,-0.7057,1.1104,1.3297,0.3059,-1.2259,-1.1518,-0.3037,-0.8144,1
1.7258,0.5516,-1.5981,0.6520,0.6116,1.1087,-0.1036,0.0074,-0.8891,0.0470,1
0.8888,0.0722,-1.6626,-0.5928,-0.9402,-1.3187,-0.1602,-1.4067,0.4750,1.1244,1
-0.8307,-1.2993,1.6264,-1.2506,0.0266,-0.3953,0.5124,0.9532,-0.2215,1.3800,1
0.0609,1.2630,-2.4441,-1.1185,0.4264,-0.4230,-0.4927,0.3460,-1.3329,0.9821,1
1.0716,0.9556,-0.9641,-1.5958,0.3278,1.4846,0.4659,-0.2058,1.4871,1.6094,1
-0.4639,-0.0582,0.8731,0.9264,-0.9679,1.6112,0.5748,-0.5268,0.3834,0.1211,1
-0.1258,-1.5533,-0.7780,-0.2661,-0.0780,-0.0303,-1.2737,-1.0859,-0.4604,-1.7992,1
0.1987,-0.7821,-0.7222,-1.2704,1.2035,-0.3015,0.3499,-0.0319,-0.7483,-0.4976,1
1.0677,1.7006,-1.8708,0.6749,-1.3372,0.2306,1.3152,-0.2967,-1.3241,-1.0965,1
-0.0812,-1.1471,-0.8227,-1.0164,-0.0779,-1.6694,0.1534,-0.0469,-0.0455,-0.8631,1
-0.1202,-0.6653,0.7698,0.1959,-0.1521,0.9447,0.1443,0.7007,-1.5514,-1.3852,1
0.2991,2.0898,-0.1209,-0.6205,1.4109,0.7926,1.1832,-0.8686,-0.0525,1.7396,1
-1.2537,-0.5419,0.2135,0.7379,0.5126,1.0784,-0.7014,0.5976,0.8879,-0.0465,1
-0.6560,1.3719,1.0939,0.9128,-2.1100,-0.6769,-1.8993,-0.5471,0.2214,0.4075,1
1.7085,1.3281,1.3735,0.4075,0.0089,-2.3569,-0.0088,1.2693,-0.8750,0.2293,1
0.7477,0.4065,1.4136,-0.3989,-1.2004,0.8895,-0.7372,-0.3301,0.2030,-1.2252,1
-0.4075,0.6118,0.5323,-0.3782,-0.3105,-0.2475,-0.3787,0.4828,-1.1161,-0.3167,1
-1.1720,-0.3846,-0.3328,0.1820,0.6507,1.6902,0.0773,-0.3739,0.4542,0.5102,1
0.8716,0.1223,-0.2311,-1.7379,-0.7454,0.3366,-1.3263,-0.3655,1.1695,0.3456,1
1.0045,0.0279,0.9638,-0.0371,-0.6321,0.0995,0.9341,0.9752,0.2727,0.4085,1
-1.4118,-0.2346,-0.8866,-0.0796,0.6366,-1.7105,0.5438,-0.3744,-1.3575,-0.5216,1
-1.2730,-0.7291,0.5123,-2.6981,0.2814,0.3605,-1.4765,-0.7405,0.9283,0.2616,1
-1.4428,-2.3224,1.2709,1.8442,-1.5494,1.4809,-0.8704,-0.0174,1.2918,1.2632,1
-0.7515,-1.3511,0.3519,0.6813,-1.8205,0.3179,0.0216,1.2376,0.6445,-1.0314,1
-0.9901,-0.1909,0.1732,-1.2721,1.4865,-1.5924,-1.1396,1.0424,-0.1002,-1.2399,1
